"","leaf_no_t","tau","ben_c","alt_ben","alt_output","cost","alt_cost","ben_cost"
"1",0.351533141128456,0.11482262042001,0.112575713757358,0.14363470693381,0.25845732735382,0,0.04210004952947,0.181818181818182
"2",0.324257538732692,0.11482262042001,0.0562354278727563,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3",0.105419954942924,0.11482262042001,0.022014319567265,0.14363470693381,0.25845732735382,0,0.04210004952947,0.12987012987013
"4",0.202104414636265,0.11482262042001,0.0241591040478305,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0183654729109275
"5",0.525002603952737,0.686325582775531,0.002981996241044,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"6",0.133207204774179,0.11482262042001,0.0228728265838351,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"7",0.217799619908619,0.686325582775531,0.00274287650109493,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"8",0.116414023520101,0.11482262042001,0.475599765110607,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"9",0.267530587868081,0.686325582775531,7.24105132957437,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"10",0.230813450951658,0.11482262042001,4.1553017590976,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"11",0.293968510920085,0.11482262042001,0.0496260625662278,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"12",0.0726547087461804,0.11482262042001,0.0446444406678595,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0520833333333333
"13",0.0868353644109302,0.11482262042001,0.0447690976325164,0.14363470693381,0.25845732735382,0,0.04210004952947,0.18018018018018
"14",0.176666693230932,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"15",0.0274060329691775,0.11482262042001,0.0017953539585307,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"16",0.175441882928646,0.686325582775531,0.00179535395853061,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.126582278481013
"17",0.20952661195025,0.686325582775531,0.00605813378966764,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"18",0.0719184314306459,0.11482262042001,0.0318995643672842,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0505050505050505
"19",0.653909276640972,0.11482262042001,0.0241591040478305,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0183654729109275
"20",0.109329455418317,0.11482262042001,0.0431386188727397,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0310077519379845
"21",4.76389134185033,2.80456879847584,0.1700627166038,0.899255571649203,3.70382437012504,0,0.380952380952381,0
"22",0.833161152114493,0.686325582775531,0.00274287650109487,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"23",0.091125103646941,0.11482262042001,0.0318995643672842,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0505050505050505
"24",0.443702603408978,0.11482262042001,0.112575713757358,0.14363470693381,0.25845732735382,0,0.04210004952947,0.181818181818182
"25",0.176600189958184,0.11482262042001,0.0241591040478305,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0183654729109275
"26",0.072425405670401,0.11482262042001,0.0260238536409405,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"27",0.0726547087461804,0.11482262042001,0.0258991966762835,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0410677618069815
"28",0.584579155767499,0.11482262042001,0.544981382888658,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"29",0.143259026863547,0.11482262042001,4.92278844666411,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"30",0.30335767666777,0.11482262042001,0.0241591040478305,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0183654729109275
